Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300047547,27/01/2022,IN202124039,1007565,Castrol India Limited,Patalganga,1007565,Castrol India Limited,Patalganga,134059102,SK40/24 PV6<IHS-RS.10/-*CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"300,000",200,0.00,Patalganga,IN,CIF,17587,N P TRANSPORT,NP1167,Maharashtra,Maharashtra,27AAACC4481E1ZV,27AAACC4481E1ZV,LCV-17 Ft.,MH14HU9558
7300047549,27/01/2022,IN202124041,1016903,Ravi Oil Refineries,Rajkot,1016903,Ravi Oil Refineries,"GondaL,  Rajkot",116310452,BERG SPOUT 42 ECCO< YELLOW 046* RAVI OIL,1163201,BERG SPOUT 42 ECO,"25,600",16,0.00,"GondaL,  Rajkot",IN,CIF,97300171,V-Trans (India) Ltd.,20545957,Gujarat,Gujarat,24AAXFR3445H1ZT,24AAXFR3445H1ZT,LCL,MH14AZ2799
7300047551,27/01/2022,IN202124043,1014021,Growtech Industry,Delhi,1014021,Growtech Industry,NEW DELHI,134050971,SK 40/24 PV5 < RED 0036 NO LINER,1340590,SK 40/24 PV5 IHS,"55,500",37,0.00,NEW DELHI,IN,CIF,17241,TCI Express Limited,58816144,Delhi,Delhi,07AAKPS7325Q1ZU,07AAKPS7325Q1ZU,LCL,MH11AL3798
7300047551,27/01/2022,IN202124043,1014021,Growtech Industry,Delhi,1014021,Growtech Industry,NEW DELHI,133066599,SK 38/23 SFB < M BLUE 9964 NO LINER,1330665,SK 38/23 SFB IHS,"7,200",4,0.00,NEW DELHI,IN,CIF,17241,TCI Express Limited,58816144,Delhi,Delhi,07AAKPS7325Q1ZU,07AAKPS7325Q1ZU,LCL,MH11AL3798
7300047551,27/01/2022,IN202124043,1014021,Growtech Industry,Delhi,1014021,Growtech Industry,NEW DELHI,133066584,SK 38/23 SFB < RED 2048 NO LINER,1330665,SK 38/23 SFB IHS,"100,800",56,0.00,NEW DELHI,IN,CIF,17241,TCI Express Limited,58816144,Delhi,Delhi,07AAKPS7325Q1ZU,07AAKPS7325Q1ZU,LCL,MH11AL3798
7300047554,27/01/2022,IN202124046,1017247,ITC LIMITED - DAIRY PLANT,Agra,1017247,ITC LIMITED - DAIRY PLANT,"BASDEOPUR, MUNGER",116210265,P2 K <*TX PRG* NAT/ RED 0036,1162101,P2 K,"5,400",3,0.00,"BASDEOPUR, MUNGER",IN,CIF,17241,TCI Express Limited,6123205,Bihar,Bihar,10AAACI5950L2ZO,10AAACI5950L2ZO,LCL,MH11AL3798
7300047555,27/01/2022,IN202124047,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,"Bidadi, Hobli",IN,CIF,14046,Oms Logistics Private Limited,O52497,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,JH15D9338
7300047556,27/01/2022,IN202124048,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,Goblej,IN,CIF,17587,N P TRANSPORT,NP1168,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-20 Ft.,MH14HG9279
7300047557,27/01/2022,IN202124049,9006910,SLMG Beverages Pvt. Limited,Barabanki,1015345,SLMG Beverages Pvt. Ltd.,Lucknow,170401022,DS SUS 22/14 7040 SFB<WHITE *COCA-COLA*,1704001,DS SUS 22/14 7040 SFB,"1,538,500",181,0.00,Lucknow,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2103483,Uttar Pradesh,Uttar Pradesh,09AAYCS4927P1Z3,09AAYCS4927P1Z3,Cont.-32 Ft.9,UP21BN2419
7300047557,27/01/2022,IN202124049,9006910,SLMG Beverages Pvt. Limited,Barabanki,1015345,SLMG Beverages Pvt. Ltd.,Lucknow,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"3,765,500",443,0.00,Lucknow,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2103483,Uttar Pradesh,Uttar Pradesh,09AAYCS4927P1Z3,09AAYCS4927P1Z3,Cont.-32 Ft.9,UP21BN2419
7300047560,27/01/2022,IN202124052,9008183,AGRO PACK WH,Dahej,1018329,Adama India Private Limited,Bharuch,134620102,SK 40/23 SFB CUT <IHS ADAMA GREEN 1821,1346201,SK 40/23 SFB CUT IHS - ADAMA,"510,000",300,0.00,Bharuch,IN,CIF,17587,N P TRANSPORT,NP1170,Gujarat,Gujarat,24AABCM8797N1ZO,,Cont.-20 Ft.,MH14EM8919
7300047561,27/01/2022,IN202124053,1009433,Universal Infra & Agri Oils Pvt.Ltd,Khurda,1009433,Universal Infra & Agri Oils Pvt.Ltd,Odihsa,152300450,CTC 29/13<RED 2048 (L.W.),1523003,CTC 29/13,"840,000",140,0.00,Odihsa,IN,CIF,17241,TCI Express Limited,58816181,ODISHA,ODISHA,21AAACU2859A1ZV,21AAACU2859A1ZV,LCL,MH05K9983
7300047562,27/01/2022,IN202124054,1016184,VARUN BEVERAGES LTD.,Pathankot,1016184,VARUN BEVERAGES LTD.,Pathankot,172920153,DS 33/15 ACF GREEN (1251) 63001228*SLI,1729201,DS 33/15 SFB ACF (3303),"1,751,400",417,0.00,Pathankot,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL39685,Punjab,Punjab,03AAACV2678L2Z3,03AAACV2678L2Z3,Cont.-32 Ft.,HR39E2057
7300047562,27/01/2022,IN202124054,1016184,VARUN BEVERAGES LTD.,Pathankot,1016184,VARUN BEVERAGES LTD.,Pathankot,172920154,DS 33/15 ACF WHITE (1086) HP1279 *SLI,1729201,DS 33/15 SFB ACF (3303),"869,400",207,0.00,Pathankot,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL39685,Punjab,Punjab,03AAACV2678L2Z3,03AAACV2678L2Z3,Cont.-32 Ft.,HR39E2057
7300047563,27/01/2022,IN202124055,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,wada,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,Wada,170850197,DS SUS 28/16 7085 SFB <BLU*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"1,550,000",310,0.00,Wada,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2282,Maharashtra,Maharashtra,27AAACH3005M1ZR,27AAACH3005M1ZR,Cont.-20 Ft.,MH14JL1498
7300047564,27/01/2022,IN202124056,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,wada,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,Wada,170850301,DS SUS 28/16 7085 SFB<whit*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"250,000",50,0.00,Wada,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2282,Maharashtra,Maharashtra,27AAACH3005M1ZR,27AAACH3005M1ZR,Cont.-20 Ft.,MH14JL1498
