Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300051517,21/09/2022,IN202222637,1012127,GULF OIL LUBRICANTS INDIA LIMITED,Silvasa,1012127,GULF OIL LUBRICANTS INDIA LIMITED,SILVASSA,134051089,SK 40/24 PV5 IHS 37.5M<* GULF* BLUE 2423,1340590,SK 40/24 PV5 IHS,"25,500",17,0.00,SILVASSA,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2207248,DNH & Daman & Diu,DNH & Daman & Diu,26AACCH0941E1Z1,26AACCH0941E1Z1,LCV-709,DN09P9957
7300051517,21/09/2022,IN202222637,1012127,GULF OIL LUBRICANTS INDIA LIMITED,Silvasa,1012127,GULF OIL LUBRICANTS INDIA LIMITED,SILVASSA,134051088,SK 40/24 PV5 IHS 37.5M<* GULF* GOLD 1128,1340590,SK 40/24 PV5 IHS,"10,500",7,0.00,SILVASSA,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2207248,DNH & Daman & Diu,DNH & Daman & Diu,26AACCH0941E1Z1,26AACCH0941E1Z1,LCV-709,DN09P9957
7300051517,21/09/2022,IN202222637,1012127,GULF OIL LUBRICANTS INDIA LIMITED,Silvasa,1012127,GULF OIL LUBRICANTS INDIA LIMITED,SILVASSA,134053216,SK 40/24 PV5 IHS 37.5M<* GULF* CYAN BLUE,1340590,SK 40/24 PV5 IHS,"25,500",17,0.00,SILVASSA,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2207248,DNH & Daman & Diu,DNH & Daman & Diu,26AACCH0941E1Z1,26AACCH0941E1Z1,LCV-709,DN09P9957
7300051517,21/09/2022,IN202222637,1012127,GULF OIL LUBRICANTS INDIA LIMITED,Silvasa,1012127,GULF OIL LUBRICANTS INDIA LIMITED,SILVASSA,133066830,SK 38/23 SFB <IHS 36/1*GULF*V  BLUE 2423,1330665,SK 38/23 SFB IHS,"100,800",56,0.00,SILVASSA,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2207248,DNH & Daman & Diu,DNH & Daman & Diu,26AACCH0941E1Z1,26AACCH0941E1Z1,LCV-709,DN09P9957
7300051518,21/09/2022,IN202222638,1012127,GULF OIL LUBRICANTS INDIA LIMITED,Silvasa,1012127,GULF OIL LUBRICANTS INDIA LIMITED,SILVASSA,133066830,SK 38/23 SFB <IHS 36/1*GULF*V  BLUE 2423,1330665,SK 38/23 SFB IHS,"77,400",43,0.00,SILVASSA,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2207248,DNH & Daman & Diu,DNH & Daman & Diu,26AACCH0941E1Z1,26AACCH0941E1Z1,LCV-709,DN09P9957
7300051520,21/09/2022,IN202222640,1008289,K. T. V. Health Food Pvt. Ltd.,Chennai,1008289,K. T. V. Health Food Pvt. Ltd.,Chennai,152300451,CTC 29/13<YELLOW 0042 (L.W.),1523003,CTC 29/13,"204,000",34,0.00,Chennai,IN,CIF,15980,J.K.Transport & Logistics Pvt. Ltd,JK66289,Tamil Nadu,Tamil Nadu,33AABCK8863F1ZH,33AABCK8863F1ZH,LCL,MH14CP7987
7300051522,21/09/2022,IN202222642,1018485,OCTAGON FOODS LLP,Latur ,1018485,OCTAGON FOODS LLP,Latur,116310473,BERG SPOUT 42 ECCO< ORANGE 031 *Octogon*,1163201,BERG SPOUT 42 ECO,"40,000",25,0.00,Latur,IN,CIF,97300171,V-Trans (India) Ltd.,VT20324822,Maharashtra,Maharashtra,27AADFO8763F1ZZ,27AADFO8763F1ZZ,LCL,MH14AZ2799
7300051524,21/09/2022,IN202222644,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",134053209,SK 40/24 PV5 IHS<* GULF* RS.20 BLUE 2423,1340590,SK 40/24 PV5 IHS,"27,000",18,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL62771,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-19 Ft.,MH14JL1608
7300051524,21/09/2022,IN202222644,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",133066843,SK 38/23 SFB <RS.15 *GULF* SILR3407120,1330665,SK 38/23 SFB IHS,"117,000",65,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL62771,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-19 Ft.,MH14JL1608
7300051524,21/09/2022,IN202222644,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",134053216,SK 40/24 PV5 IHS 37.5M<* GULF* CYAN BLUE,1340590,SK 40/24 PV5 IHS,"22,500",15,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL62771,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-19 Ft.,MH14JL1608
7300051524,21/09/2022,IN202222644,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",133066830,SK 38/23 SFB <IHS 36/1*GULF*V  BLUE 2423,1330665,SK 38/23 SFB IHS,"72,000",40,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL62771,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-19 Ft.,MH14JL1608
7300051525,21/09/2022,IN202222645,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",133066844,SK 38/23 SFB IHS< *GULF* GOLD RS.30YL,1330665,SK 38/23 SFB IHS,"23,400",13,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL62771,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-19 Ft.,MH14JL1608
7300051525,21/09/2022,IN202222645,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",133066845,SK 38/23 SFB IHS< *GULF* CYAN BLUE,1330665,SK 38/23 SFB IHS,"77,400",43,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL62771,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-19 Ft.,MH14JL1608
7300051525,21/09/2022,IN202222645,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",133066831,SK 38/23 SFB <IHS 36/1*GULF*SILVER 0039,1330665,SK 38/23 SFB IHS,"23,400",13,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL62771,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-19 Ft.,MH14JL1608
7300051525,21/09/2022,IN202222645,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",133066844,SK 38/23 SFB IHS< *GULF* GOLD RS.30YL,1330665,SK 38/23 SFB IHS,"5,400",3,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL62771,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-19 Ft.,MH14JL1608
7300051525,21/09/2022,IN202222645,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",134053216,SK 40/24 PV5 IHS 37.5M<* GULF* CYAN BLUE,1340590,SK 40/24 PV5 IHS,"27,000",18,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL62771,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-19 Ft.,MH14JL1608
7300051525,21/09/2022,IN202222645,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",134051212,SK 40/24 PV5<*GULF* SILVER RS.30 W 2.5L,1340590,SK 40/24 PV5 IHS,"16,230",11,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL62771,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-19 Ft.,MH14JL1608
7300051526,21/09/2022,IN202222646,97310013,Ultra Plus Lubes Pvt. Ltd.,Kalamboli,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134053214,SK 40/24 PV5<* VALVOL* BLK RS.50 AGRI,1340590,SK 40/24 PV5 IHS,"58,500",39,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2841,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACU6623Q1ZS,PICK UP,MH14DM1572
7300051527,21/09/2022,IN202222647,97300080,Hari Vegitable Products Pvt Ltd,Bharatpur,97300080,Hari Vegitable Products Pvt Ltd,Bharatpur,152220304,EV 21/20 MAG yellow / RED 0036 *ENGINE*,1520201,EV 21/20  MAG (7740),"737,200",194,0.00,Bharatpur,IN,CIF,14046,Oms Logistics Private Limited,O65097,Rajasthan,Rajasthan,08AABCH1899L1Z2,08AABCH1899L1Z2,Cont.-20 Ft.,RJ14GF6400
7300051528,21/09/2022,IN202222648,97300168,Shree Hari Industries (Hari Oil Mil,Bharatpur,97300168,Shree Hari Industries (Hari Oil Mil,Bharatpur,152220304,EV 21/20 MAG yellow / RED 0036 *ENGINE*,1520201,EV 21/20  MAG (7740),"250,800",66,0.00,Bharatpur,IN,CIF,14046,Oms Logistics Private Limited,O65097,Rajasthan,Rajasthan,08AAEFS5110M1Z4,08AAEFS5110M1Z4,Cont.-20 Ft.,RJ14GF6400
7300051529,21/09/2022,IN202222649,1011537,BHARAT PETROLEUM CORPORATION.LTD.,Mumbai,1011537,BHARAT PETROLEUM CORPORATION.LTD.,MUMBAI,134053207,"SK 40/24 PV2 <IHS 37.5/2 BLACK 41 ""TRU4""",1340507,SK 40/24 PV2 IHS,"300,000",200,"18,000.00",MUMBAI,IN,CPT,16997,S.R.DABHADE TRANSPORT,SR2842,Maharashtra,Maharashtra,27AAACB2902M1ZT,27AAACB2902M1ZT,Cont.-20 Ft.,MH03CP9295
7300051530,21/09/2022,IN202222650,1011537,BHARAT PETROLEUM CORPORATION.LTD.,Mumbai,1011537,BHARAT PETROLEUM CORPORATION.LTD.,MUMBAI,134210352,TSV 40 PV LS <NAT/MAROON RED X5-0110,1342103,TSV 40-1 PV LONG SPOUT,"69,700",82,0.00,MUMBAI,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2842,Maharashtra,Maharashtra,27AAACB2902M1ZT,27AAACB2902M1ZT,Cont.-20 Ft.,MH03CP9295
7300051531,21/09/2022,IN202222651,97300225,Gandharoil Refinery India Ltd.,Silvasa,97300225,Gandharoil Refinery India Ltd.,Silvassa,133060985,SK 38/23 PV <GANDHAR* IHS GANDH RED 0036,1330603,SK 38/23 PV IHS,"151,200",84,"7,467.00",Silvassa,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2207263,DNH & Daman & Diu,DNH & Daman & Diu,26AAACG3996J1Z8,26AAACG3996J1Z8,Tempo-407,DN09K9797
7300051532,21/09/2022,IN202222652,97300225,Gandharoil Refinery India Ltd.,Silvasa,97300225,Gandharoil Refinery India Ltd.,Silvassa,133060731,SK 38/23 PV <IHS-CB/PET/PE RED 0036,1330603,SK 38/23 PV IHS,"10,800",6,533.00,Silvassa,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2207263,DNH & Daman & Diu,DNH & Daman & Diu,26AAACG3996J1Z8,26AAACG3996J1Z8,Tempo-407,DN09K9797
7300051533,21/09/2022,IN202222653,1018453,TOTALENERGIES MARKETING INDIA PVT.,Navi Mumbai,1018452,TOTALENERGIES MARKETING INDIA PVT.,"Andheri (East),Mumbai",133066849,SK 38/23 SFB <*ELF 3 STAR BLK RPL CODED,1330675,SK 38/23 SFB RPL 18 KN,"185,400",103,0.00,"Andheri (East),Mumbai",IN,CIF,17587,N P TRANSPORT,NP0920,Maharashtra,Maharashtra,27AAACE2175M1ZH,27AAACE2175M1ZH,LCV-709,MH12GT4676
7300051533,21/09/2022,IN202222653,1018453,TOTALENERGIES MARKETING INDIA PVT.,Navi Mumbai,1018452,TOTALENERGIES MARKETING INDIA PVT.,"Andheri (East),Mumbai",133066681,SK 38/23 SFB <IHS ELF  BLK * ELF RPL*(R),1330675,SK 38/23 SFB RPL 18 KN,"41,400",23,0.00,"Andheri (East),Mumbai",IN,CIF,17587,N P TRANSPORT,NP0920,Maharashtra,Maharashtra,27AAACE2175M1ZH,27AAACE2175M1ZH,LCV-709,MH12GT4676
7300051534,21/09/2022,IN202222654,1018453,TOTALENERGIES MARKETING INDIA PVT.,Navi Mumbai,1018452,TOTALENERGIES MARKETING INDIA PVT.,"Andheri (East),Mumbai",135292471,SK 50/21 SFB <IHS 47/1 BLACK 61 TAF,1352924,SK 50/21-2 SFB RPL,"16,800",14,0.00,"Andheri (East),Mumbai",IN,CIF,17587,N P TRANSPORT,NP0920,Maharashtra,Maharashtra,27AAACE2175M1ZH,27AAACE2175M1ZH,LCV-709,MH12GT4676
7300051535,21/09/2022,IN202222655,1009544,Global Acqua Pvt. Ltd.,Kolkata,1009544,Global Acqua Pvt. Ltd.,Howrah,172600547,HEX.29/11SFB3T 120K0.4V22<BLU727*KINLEY*,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"3,744,000",624,0.00,Howrah,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2207192,West Bengal,West Bengal,19AABCG1662J1ZJ,19AABCG1662J1ZJ,Cont.-32 Ft.,MH12LT9583
7300051537,22/09/2022,IN202222657,9003633,Westcoast Lubricants & Asphalts Pvt,Kalamboli,1007565,Castrol India Limited,Patalganga,134059123,SK40/24 PV6<IHS POWER1 CRBMin *CASTR*RED,1340591,SK 40/24 PV6 IHS CASTROL,"34,500",23,0.00,Patalganga,IN,CIF,17587,N P TRANSPORT,NP0921,Maharashtra,Maharashtra,27AAACC4481E1ZV,27AAACW3334Q1ZW,Cont.-19 Ft.,MH14HG9279
7300051537,22/09/2022,IN202222657,9003633,Westcoast Lubricants & Asphalts Pvt,Kalamboli,1007565,Castrol India Limited,Patalganga,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"325,500",217,0.00,Patalganga,IN,CIF,17587,N P TRANSPORT,NP0921,Maharashtra,Maharashtra,27AAACC4481E1ZV,27AAACW3334Q1ZW,Cont.-19 Ft.,MH14HG9279
7300051538,22/09/2022,IN202222658,1007565,Castrol India Limited,Patalganga,1007565,Castrol India Limited,Patalganga,134059102,SK40/24 PV6<IHS-RS.10/-*CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"300,000",200,0.00,Patalganga,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2843,Maharashtra,Maharashtra,27AAACC4481E1ZV,27AAACC4481E1ZV,LCV-17 Ft.,MH11AL1766
7300051540,22/09/2022,IN202222660,97300136,N. K. Proteins Pvt. Ltd.,Mehsana,97300136,N. K. Proteins Pvt. Ltd.,Mehesana,116310468,BERG SPOUT 42 ECCO<YELLOW 0046*TIRUPATI*,1163201,BERG SPOUT 42 ECO,"104,000",65,0.00,Mehesana,IN,CIF,97300171,V-Trans (India) Ltd.,VT20324840,Gujarat,Gujarat,24AAACN9377N1ZU,24AAACN9377N1ZU,LCL,MH12NX9846
7300051541,22/09/2022,IN202222661,1007370,N .K. Proteins Pvt. Ltd.,Akola,1007370,N .K. Proteins Pvt. Ltd.,Akola,116310410,BERG SPOUT 42 ECCO<ORANGE 0032*TIRUPATI*,1163201,BERG SPOUT 42 ECO,"100,800",63,0.00,Akola,IN,CIF,97300171,V-Trans (India) Ltd.,VT20324841,Maharashtra,Maharashtra,27AAACN9377N1ZO,27AAACN9377N1ZO,LCL,MH12NX9846
7300051543,22/09/2022,IN202222663,1014377,ITC Limited,Kapurthala,1014377,ITC Limited,"Near Modern Jail, Kapurthala",173080682,SK 38/16 S DS <* ITC* GREEN 0749  (PE),1730801,SK 38/16 S DS,"1,080,000",360,0.00,"Near Modern Jail, Kapurth",IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2207385,Punjab,Punjab,03AAACI5950L4ZH,03AAACI5950L4ZH,Cont.-20 Ft.,RJ14GG6580
7300051544,22/09/2022,EX202210065,1006937,Cargills Agrifoods Ltd.,Colombo,1006937,Cargills Agrifoods Ltd.,Colombo,170647351,DS28 7064HF*SB120k< BROWN 0083 UNI,1706421,DS28 7064 HF SHORT BORESEAL 120KN UNI,"318,750",75,0.00,Colombo,LK,CIF,23087,Geodis India Pvt Ltd,EX202210065,Export,Colombo,,,Export 40 ft,MH06AQ5286
7300051544,22/09/2022,EX202210065,1006937,Cargills Agrifoods Ltd.,Colombo,1006937,Cargills Agrifoods Ltd.,Colombo,170647349,DS28 7064HF*SB120k< V RED 0812 UNI,1706421,DS28 7064 HF SHORT BORESEAL 120KN UNI,"1,275,000",300,0.00,Colombo,LK,CIF,23087,Geodis India Pvt Ltd,EX202210065,Export,Colombo,,,Export 40 ft,MH06AQ5286
7300051544,22/09/2022,EX202210065,1006937,Cargills Agrifoods Ltd.,Colombo,1006937,Cargills Agrifoods Ltd.,Colombo,170647348,DS28 7064HF*SB120k< ORANGE 1084 UNI,1706421,DS28 7064 HF SHORT BORESEAL 120KN UNI,"127,500",30,0.00,Colombo,LK,CIF,23087,Geodis India Pvt Ltd,EX202210065,Export,Colombo,,,Export 40 ft,MH06AQ5286
7300051544,22/09/2022,EX202210065,1006937,Cargills Agrifoods Ltd.,Colombo,1006937,Cargills Agrifoods Ltd.,Colombo,170647350,DS28 7064HF*SB120k< GREEN 0702 UNI,1706421,DS28 7064 HF SHORT BORESEAL 120KN UNI,"1,211,250",285,0.00,Colombo,LK,CIF,23087,Geodis India Pvt Ltd,EX202210065,Export,Colombo,,,Export 40 ft,MH06AQ5286
7300051544,22/09/2022,EX202210065,1006937,Cargills Agrifoods Ltd.,Colombo,1006937,Cargills Agrifoods Ltd.,Colombo,170647347,DS28 7064HF*SB120k< YELLOW 0045 UNI,1706421,DS28 7064 HF SHORT BORESEAL 120KN UNI,"127,500",30,0.00,Colombo,LK,CIF,23087,Geodis India Pvt Ltd,EX202210065,Export,Colombo,,,Export 40 ft,MH06AQ5286
7300051546,22/09/2022,IN202222665,1014021,Growtech Industry,Delhi,1014021,Growtech Industry,NEW DELHI,133066685,SK 38/23 SFB < GOLD x8-0554 NO LINER,1330665,SK 38/23 SFB IHS,"109,800",61,0.00,NEW DELHI,IN,CIF,17241,TCI Express Limited,TE64119112,Delhi,Delhi,07AAKPS7325Q1ZU,07AAKPS7325Q1ZU,LCL,MH05K9983
7300051550,23/09/2022,IN202222668,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,"Bidadi, Hobli",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL62811,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA05AJ8989
7300051551,23/09/2022,IN202222669,9004408,Prithviraj Plastics Pvt Ltd.,Kurakumbh,97300045,Cargill India Pvt Ltd.,Pune,133060835,SK 38/23 PV <*CARGILL* IHS YELLOW 0041,1330603,SK 38/23 PV IHS,"100,800",56,0.00,Pune,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2844,Maharashtra,Maharashtra,27AAACC3269J1ZK,27AAFCP7763B1ZC,PICK UP,MH14DM1572
7300051551,23/09/2022,IN202222669,9004408,Prithviraj Plastics Pvt Ltd.,Kurakumbh,97300045,Cargill India Pvt Ltd.,Pune,133061009,SK 38/23 PV IHS <*CARGILL* ORANGE 274,1330603,SK 38/23 PV IHS,"21,600",12,0.00,Pune,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2844,Maharashtra,Maharashtra,27AAACC3269J1ZK,27AAFCP7763B1ZC,PICK UP,MH14DM1572
7300051552,23/09/2022,IN202222670,1012127,GULF OIL LUBRICANTS INDIA LIMITED,Silvasa,1012127,GULF OIL LUBRICANTS INDIA LIMITED,SILVASSA,133066843,SK 38/23 SFB <RS.15 *GULF* SILR3407120,1330665,SK 38/23 SFB IHS,"201,600",112,0.00,SILVASSA,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2207421,DNH & Daman & Diu,DNH & Daman & Diu,26AACCH0941E1Z1,26AACCH0941E1Z1,LCV-709,DN09P9244
